onset	duration	sample	trial_type	response_time	stim_file	study_1	study_2	serialpos	probepos	probe_word	resp_word	correct	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
0.0	67.228	28987	SESS_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
67.228	1.017	62599	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
68.245	7.285	63108	PROB	7.256	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[1, 7, 3]	11	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
75.53	9.801	66750	PROB	9.779	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[6, 5, 8]	19	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
85.331	7.73	71650	PROB	7.73	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[2, 1, 2]	5	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
93.061	79.864	75515	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
172.925	10.443	115445	ENCODING_START	n/a	n/a	n/a	n/a	0	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
183.368	0.25	120666	STUDY_ORIENT	n/a	n/a	TREE	SNAKE	1	5	TREE	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
184.334	4.0	121149	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	TREE	SNAKE	1	5	TREE	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
189.352	0.25	123658	STUDY_ORIENT	n/a	n/a	PLATE	GOLD	2	2	PLATE	GOLD	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
190.186	4.0	124075	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	PLATE	GOLD	2	2	PLATE	GOLD	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
195.22	0.25	126592	STUDY_ORIENT	n/a	n/a	BOY	THUMB	3	1	THUMB	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
196.204	4.0	127084	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	BOY	THUMB	3	1	THUMB	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
201.238	0.25	129601	STUDY_ORIENT	n/a	n/a	CAKE	COIN	4	4	CAKE	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
202.088	4.0	130025	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	CAKE	COIN	4	4	CAKE	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
207.106	0.25	132534	STUDY_ORIENT	n/a	n/a	CLAY	BIRD	5	3	BIRD	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
208.023	4.0	132993	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	CLAY	BIRD	5	3	BIRD	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
213.057	0.25	135510	STUDY_ORIENT	n/a	n/a	BOOT	DITCH	6	6	BOOT	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
213.89	4.0	135926	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	BOOT	DITCH	6	6	BOOT	n/a	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
217.891	1.0	137927	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1130M
